Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Fixed telephone subscriptions,IT.MLT.MAIN,Nigeria,NGA,405073,412779,404177,438619,473316,553374,600321,702000,888534,1027519,1223258,1687972,1579664,1307625,1482000,1050237,719406,418166,360537,183290,187155,..
Fixed telephone subscriptions,IT.MLT.MAIN,Rwanda,RWA,6900,10254,11621,10825,12651,17568,21500,25105,25565,22972,23601,23362,23123,16770,33451,39664,38901,44363,45338,49612,16983,..
Fixed telephone subscriptions,IT.MLT.MAIN,Sao Tome and Principe,STP,2499,2596,4300,4295,4526,4614,5441,6366,6970,7050,7112,7593,7654,7643,7694,7804,7960,8035,6976,6800,7000,..
Fixed telephone subscriptions,IT.MLT.MAIN,Senegal,SEN,81988,95070,115902,139549,165874,205888,237160,224623,228844,244948,266612,282573,269088,237752,278788,341857,346406,340019,343718,311945,300219,..
Fixed telephone subscriptions,IT.MLT.MAIN,Seychelles,SYC,13111,15712,17844,18750,19635,20621,21247,21249,21191,21268,21404,20679,22722,22322,26078,22045,27912,20948,21752,21208,21341,..
Fixed telephone subscriptions,IT.MLT.MAIN,Sierra Leone,SLE,16627,17189,17382,17407,18230,18980,22745,24000,25300,26500,27800,29000,30300,31500,32800,14000,16000,18000,16000,16500,17000,..
Fixed telephone subscriptions,IT.MLT.MAIN,Somalia,SOM,15000,15000,15000,23000,24000,25000,35000,35000,100000,100000,100000,100000,100000,100000,100000,100000,90000,70000,64000,57200,51000,..
Fixed telephone subscriptions,IT.MLT.MAIN,South Africa,ZAF,4002180,4258639,4645065,5075417,5492838,4961743,4924458,4917000,4910000,4903000,4896000,4889000,4882000,4875000,4868000,4861000,4854000,4847000,3875582,3647770,4131055,..
Fixed telephone subscriptions,IT.MLT.MAIN,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2400,2200,150,0,0,0,..
Fixed telephone subscriptions,IT.MLT.MAIN,Sudan,SDN,75000,99000,112544,162225,251420,386775,448000,671842,936756,1028899,570000,499000,345194,366200,370423,544984,483617,424586,415571,415106,118954,..
Fixed telephone subscriptions,IT.MLT.MAIN,Swaziland,SWZ,21130,22602,25073,28999,31314,31858,33739,35060,46199,44507,44091,44287,44849,45162,45162,52966,75825,45565,46000,44400,43000,..
Fixed telephone subscriptions,IT.MLT.MAIN,Tanzania,TZA,90270,92760,105095,121769,149611,173591,177802,161590,147006,148360,154360,152000,163269,123809,172922,174511,161063,176367,164999,151274,142819,..
Fixed telephone subscriptions,IT.MLT.MAIN,Togo,TGO,21715,24050,25132,31415,38166,42763,48384,51156,61099,65949,62831,82057,99483,140919,178713,60011,60273,61590,62537,53311,52690,..
Fixed telephone subscriptions,IT.MLT.MAIN,Uganda,UGA,38972,47927,54074,56919,57239,61678,56149,54976,60995,71568,87513,108140,165788,168481,233533,327114,464849,314956,272844,324442,328811,..
Fixed telephone subscriptions,IT.MLT.MAIN,Zambia,ZMB,76769,77935,77377,77700,83084,83326,85662,87674,88426,91719,94665,93427,91789,90600,90341,118388,85727,82542,115762,114420,116165,..
Fixed telephone subscriptions,IT.MLT.MAIN,Zimbabwe,ZWE,152473,174985,211672,236530,238956,249400,253738,287854,300921,317000,328000,335561,345000,348000,385116,379000,356000,301650,304162,329475,333702,..
Fixed telephone subscriptions,IT.MLT.MAIN,Algeria,DZA,1176316,1278142,1400343,1477000,1600000,1761327,1880000,1950000,2079464,2486720,2572000,2841297,3068409,3069140,2576165,2922731,3059336,3289363,3132829,3098787,3267592,..
Fixed telephone subscriptions,IT.MLT.MAIN,Djibouti,DJI,7556,8151,8283,7932,8831,9704,9932,10125,10169,11103,10578,11301,14113,14910,16842,18474,18442,19955,20686,21912,23000,..
Fixed telephone subscriptions,IT.MLT.MAIN,"Egypt, Arab Rep.",EGY,2716213,3024947,3452707,3971518,4686361,5483601,6694894,7794763,8735653,9464147,10396148,10807678,11228849,11852539,10312559,9618123,8714286,8557497,6820892,6315915,6235133,..
Fixed telephone subscriptions,IT.MLT.MAIN,Libya,LBY,318000,380000,400000,500000,550000,605000,660000,720000,750000,799500,852300,909000,969000,920416,1063265,1228300,1000000,814000,789000,706400,632000,..
Fixed telephone subscriptions,IT.MLT.MAIN,Tunisia,TUN,521742,584226,654242,752180,850381,955131,1056209,1148586,1163849,1203530,1257479,1268462,1273332,1239074,1278548,1289585,1217781,1098893,1021979,949395,943508,..
Fixed telephone subscriptions,IT.MLT.MAIN,Morocco,MAR,1128000,1208000,1300528,1393355,1471000,1425000,1191335,1127447,1219213,1308569,1341156,1266119,2393767,2991158,3516281,3749364,3566076,3279054,2924861,2487738,2222370,..
Mobile cellular subscriptions,IT.CEL.SETS,Sub-Saharan Africa,SSF,601706,1083260,2087517,3872303,6466858,11445272,17046727,25098099,35687622,54212996,90368334,135233899,184823777,261134046,316759711,387953418,471725434,544447403,618078177,681211736,747368788,..
Mobile cellular subscriptions,IT.CEL.SETS,Angola,AGO,1994,3298,7052,9820,24000,25806,75000,140000,350000,740000,1611118,3054620,4961536,6773356,8109421,9403365,12073218,12785109,13285198,14052558,13884532,..
Mobile cellular subscriptions,IT.CEL.SETS,Benin,BEN,1050,2707,4295,6286,7269,55476,125000,218770,236175,459322,596267,1055727,2051776,3625366,5033349,7074914,7765206,8407846,9627447,8660432,9317955,..
Mobile cellular subscriptions,IT.CEL.SETS,Botswana,BWA,0,0,0,15190,92000,222190,332264,332264,444978,522840,563782,823070,1151761,1485791,1874101,2363411,2900263,3081726,3246787,3410507,3475327,..
Mobile cellular subscriptions,IT.CEL.SETS,Burkina Faso,BFA,0,525,1503,2730,5036,25245,76186,111013,238094,395939,633554,1016605,1858038,3024150,3823625,5707850,7682100,9976105,11240886,12494391,14446897,..
Mobile cellular subscriptions,IT.CEL.SETS,Burundi,BDI,564,561,619,620,800,16320,33416,52000,64000,100560,153000,200000,270000,480584,920749,1678029,1914586,2247126,2536831,3193257,4997696,..
Mobile cellular subscriptions,IT.CEL.SETS,Cabo Verde,CPV,0,0,20,1020,8068,19729,31507,42949,53342,65780,81721,108858,152212,277670,290621,371871,396429,425310,499458,613378,646334,..
Mobile cellular subscriptions,IT.CEL.SETS,Cameroon,CMR,2800,3500,4200,5000,6000,103279,417295,701507,1077000,1530868,2252508,3135946,4536000,6160893,8004120,8636652,10486614,13108058,15664666,17270312,16806894,..
Mobile cellular subscriptions,IT.CEL.SETS,Central African Republic,CAF,44,1071,1370,1633,4162,4967,11000,12600,40000,60000,100000,110000,340000,570000,863641,979232,992444,1143114,1360300,1155620,982000,..
Mobile cellular subscriptions,IT.CEL.SETS,Chad,TCD,0,0,0,0,0,5500,22000,34200,65000,123000,210000,466088,918356,1600000,2281320,2875304,3665661,4402282,4561243,5251560,5465797,..
Mobile cellular subscriptions,IT.CEL.SETS,Comoros,COM,0,0,0,0,0,0,0,0,2000,8378,15523,36877,62104,91741,122596,165278,216438,283511,347500,383000,422000,..
Mobile cellular subscriptions,IT.CEL.SETS,"Congo, Dem. Rep.",ZAR,8500,7200,8900,10000,12000,15000,150000,560000,1246225,1990722,2746094,4415470,6592000,9937622,9458557,11820348,15644877,20092678,28231900,37102958,37752782,..
Mobile cellular subscriptions,IT.CEL.SETS,"Congo, Rep.",COG,0,1000,..,3390,5000,70000,150000,221800,330000,383653,558192,917499,1287631,1807000,2948304,3718748,3884757,4283134,4659762,4930100,5216000,..
Mobile cellular subscriptions,IT.CEL.SETS,Cote d'Ivoire,CIV,0,13549,36000,91212,257134,472952,728545,1027058,1280696,1674332,2349439,4065421,7467708,10449036,13184308,15599044,17344242,18099532,19390902,22104575,25407610,..
Mobile cellular subscriptions,IT.CEL.SETS,Equatorial Guinea,GNQ,0,61,300,297,600,5000,15000,32000,41500,61900,96900,120000,150000,180000,200000,399290,478860,501077,510783,516540,533336,..
Mobile cellular subscriptions,IT.CEL.SETS,Eritrea,ERI,0,0,0,0,0,0,0,0,0,20000,40438,61996,84348,108631,141130,185275,241939,305283,354844,417400,475000,..
Mobile cellular subscriptions,IT.CEL.SETS,Ethiopia,ETH,0,0,0,0,6740,17757,27500,50369,51324,155534,410630,866700,1208498,1954527,4051703,6854000,14126659,20523889,25646865,30490000,42311629,..
Mobile cellular subscriptions,IT.CEL.SETS,Gabon,GAB,4000,6800,9500,9694,8891,120000,150000,279289,300000,489367,736690,897987,1169000,1300000,1450000,1610000,2370227,2557728,2745229,2932731,2958082,..
Mobile cellular subscriptions,IT.CEL.SETS,"Gambia, The",GMB,1442,3096,4734,5048,5307,5600,55085,100000,149300,175000,247478,404345,800371,1166136,1312874,1478347,1401163,1526191,1848854,2283691,2585992,..
Mobile cellular subscriptions,IT.CEL.SETS,Ghana,GHA,6200,12766,21866,41753,70026,130045,243797,386775,795529,1695000,2874560,5207242,7604053,11570430,15108916,17436949,21165843,25618427,28026482,30360771,35008387,..
Mobile cellular subscriptions,IT.CEL.SETS,Guinea,GIN,950,950,2868,21567,25182,42112,55670,90772,111500,154900,189000,..,2000000,2750000,3489000,4000000,4860590,5584700,7436471,8683500,10764000,..
Mobile cellular subscriptions,IT.CEL.SETS,Guinea-Bissau,GNB,0,0,0,0,0,0,0,0,1275,39451,98825,157330,296223,500156,560345,677365,732634,1049193,939909,1108297,1238493,..
Mobile cellular subscriptions,IT.CEL.SETS,Kenya,KEN,2279,2826,6767,10756,23757,127404,600000,1187122,1590785,2546157,4611970,7340317,11349412,16303573,19364559,24968891,28080771,30731754,31830003,33632631,37715944,..
Mobile cellular subscriptions,IT.CEL.SETS,Lesotho,LSO,0,1262,3500,9831,12000,21600,57000,137953,125950,196213,249786,357913,482455,593216,661000,987448,1232354,1544815,1790295,2138789,2237232,..
Mobile cellular subscriptions,IT.CEL.SETS,Liberia,LBR,0,0,0,0,0,1500,2000,5000,47250,94370,160000,280000,563000,854627,1085062,1571308,2020637,2379900,2550775,3225258,3652000,..
Mobile cellular subscriptions,IT.CEL.SETS,Madagascar,MDG,1300,2300,4100,12784,35752,63094,147500,163010,283666,333888,510269,1045888,2217612,4835239,6283799,7711721,8680772,8778600,8461120,9713883,11152000,..
Mobile cellular subscriptions,IT.CEL.SETS,Malawi,MWI,382,3700,7000,10500,22500,49000,55730,86047,135114,222135,421163,620163,1050852,1507684,2485646,3117364,3951572,4646894,5290044,5632514,6116270,..
Mobile cellular subscriptions,IT.CEL.SETS,Mali,MLI,0,1187,2842,4473,6387,10398,23997,45974,247223,406861,761986,1512948,2530891,3438568,4460543,7440383,10821930,14612835,19749371,23505559,22698915,..
Mobile cellular subscriptions,IT.CEL.SETS,Mauritania,MRT,0,0,0,0,0,15300,110463,247238,350954,522400,745615,1060122,1413967,2091992,2182249,2776050,3314767,4025478,3988195,3753330,3644483,..
Mobile cellular subscriptions,IT.CEL.SETS,Mauritius,MUS,11735,20843,42515,60448,102119,180000,272416,347532,462405,547745,656828,772395,928622,1033300,1086748,1190900,1294100,1485800,1533600,1652000,1762200,..
Mobile cellular subscriptions,IT.CEL.SETS,Mozambique,MOZ,0,0,2500,6725,12243,51065,152652,254759,435757,708000,1503943,2339317,3079783,4405006,5970781,7224176,7855345,8804986,12401290,18482638,20134932,..
Mobile cellular subscriptions,IT.CEL.SETS,Namibia,NAM,3500,6644,12500,19500,30000,82000,106600,150000,223671,286095,448857,608846,800270,1052000,1631576,1950072,2194495,2146833,2727913,2670983,2442640,..
Mobile cellular subscriptions,IT.CEL.SETS,Niger,NER,0,0,98,1349,2192,2056,2126,57541,82365,172421,323853,483000,900000,1897628,2599000,3668625,4742879,5395540,7006300,8236400,8959000,..
Mobile cellular subscriptions,IT.CEL.SETS,Nigeria,NGA,13000,14000,15000,20000,25000,30000,266461,1569050,3149473,9147209,18587000,32322202,40395611,62988492,74518264,87297789,95167308,112777785,127246092,138960320,150830089,..
Mobile cellular subscriptions,IT.CEL.SETS,Rwanda,RWA,0,0,0,5000,11000,39000,65000,82391,130720,137271,222978,314201,635137,1322637,2429252,3548761,4446194,5690751,6689158,7747019,8759619,..
Mobile cellular subscriptions,IT.CEL.SETS,Sao Tome and Principe,STP,0,0,0,0,0,0,0,1980,4819,7745,11953,18424,30099,50551,80829,102730,115038,122172,125329,128500,132000,..
Mobile cellular subscriptions,IT.CEL.SETS,Senegal,SEN,122,1412,6942,27487,87879,250251,301811,553449,782423,1121314,1730106,2982623,3630804,5389133,6901492,8343717,9352868,11470646,13133772,14379729,14959477,..
Mobile cellular subscriptions,IT.CEL.SETS,Seychelles,SYC,50,1043,2247,5190,16316,25961,36683,44731,49229,54369,58806,70340,77278,93476,110668,117587,126594,136480,136790,151336,148244,..
Mobile cellular subscriptions,IT.CEL.SETS,Sierra Leone,SLE,0,0,0,0,0,11940,26895,67000,113214,..,..,..,776000,1008800,1160000,2000000,2137000,2210000,4000000,4756800,5657000,..
Mobile cellular subscriptions,IT.CEL.SETS,Somalia,SOM,0,0,0,0,0,80000,85000,100000,200000,500000,500000,550000,600000,627000,641000,648200,1800000,2300000,5183000,5500000,5836000,..
Mobile cellular subscriptions,IT.CEL.SETS,South Africa,ZAF,535000,953000,1836000,3337000,5188000,8339000,10787000,13702000,16860000,20839000,33959958,39662000,42300000,45000000,46436000,50372000,64000000,68394000,76865278,79280731,85197164,..
Mobile cellular subscriptions,IT.CEL.SETS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1500000,1800000,2300000,2853228,2876097,2899000,..
Mobile cellular subscriptions,IT.CEL.SETS,Sudan,SDN,0,2200,3800,8600,13000,23000,103846,190778,527233,1048558,1827940,4683127,8218092,11991469,15339895,18093231,25056185,27658595,27657875,27796611,27938507,..
Mobile cellular subscriptions,IT.CEL.SETS,Swaziland,SWZ,0,0,0,4700,14000,33000,55000,68000,85000,145000,200000,250000,380000,531643,664432,725802,766540,805000,893000,916800,941000,..
Mobile cellular subscriptions,IT.CEL.SETS,Tanzania,TZA,3500,9038,20200,37940,50950,110518,275560,606859,1298000,1942000,2964000,5609000,8252000,13006793,17469486,20983853,25666455,27219283,27442823,31862656,39665600,..
Mobile cellular subscriptions,IT.CEL.SETS,Togo,TGO,0,0,2995,7500,17000,50000,95000,165138,243613,332565,433635,708000,1190319,1549542,2187334,2602283,2695335,3312239,4262993,4516114,4657321,..
Mobile cellular subscriptions,IT.CEL.SETS,Uganda,UGA,1747,4000,5000,30000,56358,126913,283520,393310,776169,1165035,1315300,2008818,4195278,8554864,9383734,12828264,16696992,16356387,18068648,20365941,20220273,..
Mobile cellular subscriptions,IT.CEL.SETS,Zambia,ZMB,1547,2721,4550,8260,28190,98853,121200,139092,241000,464354,949559,1663328,2639026,3539003,4406682,5446991,8164553,10524676,10395801,10114867,11557725,..
Mobile cellular subscriptions,IT.CEL.SETS,Zimbabwe,ZWE,0,0,5734,19000,174000,266441,314002,338779,363651,425745,647110,849146,1225654,1654721,3991000,7700000,9200000,12613935,13633167,11798652,12757410,..
Mobile cellular subscriptions,IT.CEL.SETS,Algeria,DZA,4691,11700,17400,18000,72000,86000,100000,450244,1446927,4882414,13661355,20997954,27562721,27031472,32729824,32780165,35615926,37527703,39517045,43298174,45928449,..
Mobile cellular subscriptions,IT.CEL.SETS,Djibouti,DJI,0,110,203,220,280,230,3000,15000,23000,34482,44053,44817,69539,112848,128776,165613,193049,212468,244123,287049,312000,..
Mobile cellular subscriptions,IT.CEL.SETS,"Egypt, Arab Rep.",EGY,7368,7369,65378,90786,480974,1359900,2793800,4494700,5797530,7643060,13629602,18001106,30093673,41286662,55352233,70661005,83425145,96798801,99704976,95316034,94016152,..
Mobile cellular subscriptions,IT.CEL.SETS,Libya,LBY,0,0,10000,20000,30000,40000,50000,70000,127000,500000,2000000,3927562,4500000,7379115,9534091,10900000,10000000,9587000,10235300,10075600,9918000,..
Mobile cellular subscriptions,IT.CEL.SETS,Tunisia,TUN,3185,6500,7656,38998,55258,119165,389208,574334,1917530,3735695,5680726,7339047,7842619,8602164,9797026,11114206,12387656,12843889,12712365,14283633,14598126,..
Mobile cellular subscriptions,IT.CEL.SETS,Morocco,MAR,29511,42942,74472,116645,369174,2342000,4771739,6198670,7359870,9336878,12392805,16004731,20029300,22815694,25310761,31982279,36553943,39016336,42423794,44114534,43079696,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5439233120,..,7397185106,7743117476,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Angola,AGO,..,..,..,..,..,..,..,..,..,..,16518643,43133433.74,..,..,42547055,50394517.1,44211804.56,35472126.83,37696688.04,44916684.4,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Benin,BEN,22529971.88,25211491.99,17437954.57,21923825.91,23193146.23,28333809.32,25377930.11,30719314.74,41040927.6,46033880.91,38889552.44,46068953.22,55572388.84,71988882.67,48605816.07,86705011.8,86952630.79,74655385.23,132792415.6,90113334.44,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Botswana,BWA,16881858.25,..,10247172.05,14259988.45,11244713.57,20124795.44,41426368.14,48390904.69,47236640.87,44440870.33,106408275,112435876.9,155170756,107534076.7,152481055,118798359,233955185.7,109595898.3,184984618.9,186094221.9,154478596.7,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,5746318.6,2759662.066,3480316.309,26567352.33,33975997,62768912.44,184592615.1,91822739.09,84444451.54,57941208.76,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3883279.323,6121501.259,18538659.85,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Cabo Verde,CPV,11292678.7,7753464.442,7031803.384,6854026.298,12922466.85,10615368.2,10971179.71,12720376.89,14690514.81,17214572.07,21480698.72,23615452.41,29496700.17,34028907.72,29273496.23,24358371.64,31448851.16,34961283.29,50254751.67,72542320.95,38476284.42,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Cameroon,CMR,59040554.81,201631727.1,214422763.9,284859724.5,245721476.8,444287557.5,594835736.2,793249723.8,125598693.4,493871857.4,185520208.8,186341256.4,335045126.9,555897897.4,299970589.5,395919841.7,706342307.8,482846028.5,542175693.7,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15582526.88,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,61400000,123900000,134200000,218400000,195600000,145100000,143873874.4,95902973.99,54528283.16,49043738.21,17363717.17,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,"Congo, Rep.",COG,13677294.46,28986276.13,24513878.37,83811935.37,88398695.36,69635747.4,54388684.38,69787407.8,85684743.82,89535037.1,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,314477759.9,292340584,325632114.4,357413689,347840641,337414592.7,306046297.5,273457625.6,279695888.8,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Eritrea,ERI,..,..,..,9651836.866,7221242.253,8865635.739,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Ethiopia,ETH,32155490.09,64395941.07,70226086.03,109336230.2,133413611.9,97384528.41,40418236.1,44510508.82,168521535.8,252097780,110645024.4,80431816.96,127310721.7,118336212.1,145392103.7,193705730.9,166324070.4,177405817.6,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Gabon,GAB,78335416.82,86186669.03,70635880.44,58499696.9,69626539.61,53775668.34,34714410.98,11410523.1,11486573.29,19678778.98,54835539.16,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,"Gambia, The",GMB,..,12102470.2,12222349.31,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Guinea,GIN,3090000,38441000,16400000,11850000,7332000,3623654.422,14239986.92,4760000,6069057.264,5700000,910000,..,22790000,38300000,23720000,33490000,38140000,103290000,71710000,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Guinea-Bissau,GNB,..,2060000,2320000,..,..,..,..,3272652.232,1613901.4,2381291.262,..,..,3500021.908,5220058.284,16970143.76,24360147.55,28718315.63,13615338.95,19936036.06,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Lesotho,LSO,..,..,..,..,..,1803431.564,1534722.917,1385295.97,2189568.572,4303332.078,4008626.306,4876805.501,6557636.357,12682082.3,3807220.29,14587492.32,10466762.69,9685882.916,9740735.3,8171317.88,8659565.774,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Madagascar,MDG,90425060.14,103226796.7,97338658.97,83596158.95,107322429.6,115948610.6,80467880.12,120551886.9,37453073.5,82909567.8,109727695.3,169442261.9,312792162.6,379603501.2,270102963.7,224107835.7,161252040.8,258340871.6,192352641.5,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Malawi,MWI,..,..,..,..,..,..,..,..,5017386.372,4174118.445,4527534.226,4528484.174,7575882.797,7579558.745,9357006.427,10067945.87,16893338.1,29608688.69,39292473.69,30689844.72,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Mali,MLI,..,1921601.662,4865768.42,5007188.939,9931798.962,14892350.18,16211972.34,20396327.98,27923247.14,47940049.67,60117374.73,66419309.45,105390153.9,129207952.1,111079040.3,130109004,147652052,149187799.5,182311297,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68007045.17,93962324.94,180974483.7,139955740.6,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Mauritius,MUS,..,..,..,..,..,226619145.6,271795116.8,225583306.9,210578497.3,184136237,299180509.2,245539134.8,400773664.3,547939926.7,654594475.1,859315363.3,1014674361,1206020050,880111060.1,1090662562,856510022.5,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,70314989.59,79361506.69,86588461.1,116941927.1,172245730.1,48134857.1,52147355.86,272213777.3,73194685.15,85583776.23,45332778.95,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Namibia,NAM,18141289.77,15211604.7,20659894.09,15013700,10311929.97,6589394.426,5211299.073,4372844.61,11953931.03,25245090.32,19191684.25,20903865.48,20384690.84,21733210.49,109908531.9,80456843.06,50195730.63,438902447.6,358634962.2,479956426.1,441048298.2,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Niger,NER,4770124.228,8505482.024,6068504.136,5263142.063,5669977.134,2854027.687,15497139.5,24186922.98,23389526.25,36323209.87,30068166.61,34318874.41,20785917.91,25846056.64,23088345.03,6473145.049,7173645.021,9486273.421,72639861.71,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,29251226.51,32965308.2,36685369.15,40244521.64,50817546,65657626.83,85715566.64,105436979.7,253095571.1,152393629.5,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,3124602.132,..,..,7524938.775,..,..,16196367.28,..,..,22812009.66,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Sao Tome and Principe,STP,..,..,2084440,1642673.2,2202110,2481828.4,1046080.921,1155570.081,1239466.066,1294807,1230923.934,1130141.744,996540,1134623.215,1223628.918,1318538.722,1446010.174,1699980,4977658.882,12508550.44,13237254.16,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Senegal,SEN,..,81983776.28,105309620.3,119121601.2,121573989.8,124498530.6,119652650.1,143605012.9,154705697.6,200041716.4,213283022.9,280613454.5,343921185.4,404930486.5,317290025,352630936.6,376487958.5,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Seychelles,SYC,4199938.051,3747899.892,6112397.851,7383615.509,8693921.48,9100950.368,15826012.09,14468707.43,13402437.21,17045497.82,17941307.51,19501741.58,12720944.75,12585673.55,17869873.67,32862314.31,37386099.35,147753831.2,235600570.8,233420354.7,237946253.1,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Sierra Leone,SLE,..,..,..,..,..,..,..,..,2973358.188,119326.8788,173035.0785,979287.6273,4146015.589,2744390.12,48572888.49,3310066.855,78078936.75,101639989.2,97954825.27,122964263.3,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,South Africa,ZAF,711594265.4,676605798.8,742616123.1,657119873.6,597587280.4,522085774.7,620517746.6,561794113.6,798691633.4,1006768761,1160191139,1322756399,1652235148,1675927708,1679751062,2114889374,2539649741,2555850617,2544879020,2593863064,2543759114,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7290146.25,..,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Sudan,SDN,..,..,3200000,5600000,73500000,2700000,3300000,5190000,2860000,..,3909764.212,8244899.75,32200578.97,30781286.69,23410427.73,74948324.03,52660177.91,44419232.16,114224871.5,132527380.5,100396951.4,..
"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,Swaziland,SWZ,73596014.43,39177557.69,29607017.13,19884469.88,22352950.97,231188283.5,79331357.21,38832361.97,23026143.52,38316529.77,31675357.75,148705853.7,374892613.8,126659248.9,103415521.8,74591373.26,140887534,102843972.2,111284180.3,158538463.4,..,..
